lat,lon,Enb.avg_income,Enb.woz,Enbp.high_education,Enbp.independent,Enbp.low_education,Enbp.unemployed,Gcb.buurt,Gcb.buurtcode,Inp.Grey,Pnb.cohesion,Pnb.diversity,Pnb.good_life,Pnb.pop,Pnbp.complains_aq,Pnbp.complains_noise,Pnbp.feels_unsafe,Pnbp.mostly_by_car,Pnbp.mostly_walking,Pnbp.unhappy,Vc.milieuzone,Vc.mode_species,Vc.mode_tree_species,Vn.PM10_avg_2020,Vn.PM10_avg_2021,Vn.PM10_avg_2022,Vn.med_tree_height,Vn.number_species,Vn.number_tree_species,Vn.number_trees,Vn.prec_ann,Vn.tavg_ann,Vnp.Green
51449,5425,,,60.0,,20.0,,Wielewaal,626,0.8312768098696245,,,,0.0,,,,,,,0,,,,,,,,,,64.58333333333333,10.11907958984375,0.15509503094119223
51449,5426,,,60.0,,20.0,,Wielewaal,626,0.4414625748036522,,,,0.0,,,,,,,0,,,,,,,,,,64.58333333333333,10.11907958984375,0.4627938109505239
51449,5427,,,60.0,,20.0,,Wielewaal,626,0.19771826551622404,,,,0.0,,,,,,,0,,Beuk,,,,16.5,,3.0,11.0,64.58333333333333,10.11907958984375,0.5036913662304535
51449,5428,,,60.0,,20.0,,Wielewaal,626,0.25896435686425656,,,,0.0,,,,,,,0,,Zomereik,,,,16.5,,4.0,34.0,64.58333333333333,10.11907958984375,0.5201472940183642
51449,5429,,,60.0,,20.0,,Wielewaal,626,0.16710515114622723,,,,0.0,,,,,,,0,,Zomereik,,,,16.5,,3.0,51.0,64.58333333333333,10.11907958984375,0.37579365455836
51449,5430,,,60.0,,20.0,,Wielewaal,626,0.13167141654128414,,,,0.0,,,,,,,0,,Zomereik,,,,21.0,,2.0,33.0,64.58333333333333,10.11907958984375,0.95
51449,5431,,,60.0,,20.0,,Wielewaal,626,0.11936589968633775,,,,0.0,,,,,,,0,,Berk,,,,21.0,,3.0,21.0,64.58333333333333,10.11907958984375,0.95
51449,5432,,,60.0,,20.0,,Wielewaal,626,0.09703082023000553,,,,0.0,,,,,,,0,,,,,,,,,,64.58333333333333,10.11907958984375,0.95
51449,5433,,,60.0,,20.0,,Wielewaal,626,0.05469189398842123,,,,0.0,,,,,,,0,,,,,,,,,,64.58333333333333,10.11907958984375,0.95
51449,5434,,,60.0,,20.0,,Wielewaal,626,0.12191406977743657,,,,0.0,,,,,,,0,,,,,,,,,,,,0.95
51449,5435,,,60.0,,20.0,,Wielewaal,626,0.0,,,,0.0,,,,,,,0,,,,,,,,,,64.58333333333333,10.11907958984375,0.95
51449,5436,,,60.0,,20.0,,Wielewaal,626,0.0,,,,0.0,,,,,,,0,,,,,,,,,,64.58333333333333,10.11907958984375,0.95
51449,5437,,,60.0,,20.0,,Wielewaal,626,0.0,,,,0.0,,,,,,,0,,,,,,,,,,64.58333333333333,10.11907958984375,0.95
51449,5438,,,60.0,,20.0,,Wielewaal,626,0.0,,,,0.0,,,,,,,0,,,,,,,,,,64.58333333333333,10.11907958984375,0.95
51449,5439,,,60.0,,20.0,,Wielewaal,626,0.08975527128509418,,,,0.0,,,,,,,0,PRIMULA VERIS,,,,,,4.0,,,64.58333333333333,10.11907958984375,0.95
51449,5440,,,60.0,,20.0,,Wielewaal,626,0.09954520441424751,,,,0.0,,,,,,,0,,Servische spar,,,,14.25,,1.0,2.0,64.58333333333333,10.11907958984375,0.95
51449,5441,,,60.0,,20.0,,Wielewaal,626,0.11973665056702675,,,,0.0,,,,,,,0,,Servische spar,,,,21.0,,1.0,2.0,64.58333333333333,10.11907958984375,0.6700836970341292
51449,5442,72.3,462.0,83.9,,4.3,2.0,Zwaanstraat,625,0.45589145784257373,7.4,0.38,8.4,20.0,13.0,40.0,15.0,64.0,5.0,1.0,0,,Zomereik,,,,10.5,,3.0,6.0,64.58333333333333,10.11907958984375,0.34856666184996343
51449,5443,72.3,462.0,83.9,,4.3,2.0,Zwaanstraat,625,0.5450675814746014,7.4,0.38,8.4,20.0,13.0,40.0,15.0,64.0,5.0,1.0,0,,Sierkers,,,,3.0,,7.0,26.0,64.58333333333333,10.11907958984375,0.47201496245526414
51449,5444,72.3,462.0,83.9,,4.3,2.0,Zwaanstraat,625,0.5698605926619336,7.4,0.38,8.4,20.0,13.0,40.0,15.0,64.0,5.0,1.0,0,,Sierkers,,,,3.0,,2.0,27.0,64.58333333333333,10.11907958984375,0.4045654023758677
51449,5445,72.3,462.0,83.9,,4.3,2.0,Zwaanstraat,625,0.4977825089874942,7.4,0.38,8.4,20.0,13.0,40.0,15.0,64.0,5.0,1.0,0,,Sierkers,,,,5.25,,2.0,6.0,,,0.5503001190014677
51449,5446,72.3,462.0,83.9,,4.3,2.0,Zwaanstraat,625,0.8908204736007732,7.4,0.38,8.4,20.0,13.0,40.0,15.0,64.0,5.0,1.0,0,,Valse acacia,,,,9.0,,4.0,4.0,64.58333333333333,10.11907958984375,0.4214030374430992
51449,5447,72.3,462.0,83.9,,4.3,2.0,Zwaanstraat,625,0.8006921587474485,7.4,0.38,8.4,20.0,13.0,40.0,15.0,64.0,5.0,1.0,0,,Moeraseik,,,,21.0,,2.0,7.0,64.58333333333333,10.11907958984375,0.6428562884667152
51449,5448,72.3,462.0,83.9,,4.3,2.0,Zwaanstraat,625,0.586578057647035,7.4,0.38,8.4,20.0,13.0,40.0,15.0,64.0,5.0,1.0,0,,Moeraseik,,,,21.0,,1.0,5.0,64.58333333333333,10.11907958984375,0.7709473520270029
51449,5449,72.3,462.0,83.9,,4.3,2.0,Zwaanstraat,625,0.854672324814574,7.4,0.38,8.4,20.0,13.0,40.0,15.0,64.0,5.0,1.0,0,VICIA SATIVA,Beverboom cv,,,,16.5,1.0,4.0,13.0,64.58333333333333,10.11907958984375,0.6252837617257336
51449,5450,72.3,462.0,83.9,,4.3,2.0,Zwaanstraat,625,0.6686889114861984,7.4,0.38,8.4,20.0,13.0,40.0,15.0,64.0,5.0,1.0,0,,Gewone plataan,,,,13.5,,4.0,11.0,64.58333333333333,10.11907958984375,0.31752679863156835
51449,5451,72.3,462.0,83.9,,4.3,2.0,Zwaanstraat,625,0.6437200896378816,7.4,0.38,8.4,20.0,13.0,40.0,15.0,64.0,5.0,1.0,0,SILENE DIOICA,,,,,,1.0,,,64.58333333333333,10.11907958984375,0.007968408447175912
51449,5452,72.3,462.0,83.9,,4.3,2.0,Zwaanstraat,625,0.95,7.4,0.38,8.4,20.0,13.0,40.0,15.0,64.0,5.0,1.0,0,,,,,,,,,,64.58333333333333,10.11907958984375,0.0
51449,5453,72.3,462.0,83.9,,4.3,2.0,Zwaanstraat,625,0.8703446404035202,7.4,0.38,8.4,20.0,13.0,40.0,15.0,64.0,5.0,1.0,0,,Doornloze christusdoorn,,,,21.0,,1.0,1.0,64.58333333333333,10.11907958984375,0.00416377345295717
51449,5454,72.3,462.0,83.9,,4.3,2.0,Zwaanstraat,625,0.95,7.4,0.38,8.4,20.0,13.0,40.0,15.0,64.0,5.0,1.0,0,,,,,,,,,,64.58333333333333,10.11907958984375,0.0013402957127999038
51449,5455,72.3,462.0,83.9,,4.3,2.0,Zwaanstraat,625,0.7107913766833023,7.4,0.38,8.4,20.0,13.0,40.0,15.0,64.0,5.0,1.0,0,TANACETUM VULGARE,Gewone plataan,,,,10.5,1.0,1.0,1.0,64.58333333333333,10.11907958984375,0.10463128646736537
51449,5456,72.3,462.0,83.9,,4.3,2.0,Zwaanstraat,625,0.95,7.4,0.38,8.4,20.0,13.0,40.0,15.0,64.0,5.0,1.0,0,,Gewone vleugelnoot,18.991211983067405,20.407112295350046,18.353547317372385,10.5,,4.0,6.0,,,0.4828008884740244
51449,5457,33.6,240.0,44.0,69.8,24.0,9.0,Woensel-West,421,0.95,5.9,0.67,7.1,57.0,25.0,54.0,37.0,65.0,12.0,7.0,0,,Suikeresdoorn,,,,21.0,,1.0,3.0,64.58333333333333,10.11907958984375,0.5697281983288854
51449,5458,33.6,240.0,44.0,69.8,24.0,9.0,Woensel-West,421,0.8693922632363709,5.9,0.67,7.1,57.0,25.0,54.0,37.0,65.0,12.0,7.0,0,,Italiaanse populier,,,,16.5,,3.0,7.0,64.58333333333333,10.11907958984375,0.31303246423533304
51449,5459,33.6,240.0,44.0,69.8,24.0,9.0,Woensel-West,421,0.6931224557456643,5.9,0.67,7.1,57.0,25.0,54.0,37.0,65.0,12.0,7.0,0,,Valse acacia cv,,,,10.5,,2.0,5.0,64.58333333333333,10.11907958984375,0.19064957092629406
51449,5460,30.4,199.0,52.4,71.59,16.0,7.0,Limbeek-Noord,411,0.95,4.7,0.78,6.5,79.0,25.0,70.0,29.0,71.0,30.0,9.0,1,LEONURUS CARDIACA,Valse acacia cv,,,,16.5,1.0,2.0,12.0,64.58333333333333,10.11907958984375,0.27710627472083255
51449,5461,30.4,199.0,52.4,71.59,16.0,7.0,Limbeek-Noord,411,0.95,4.7,0.78,6.5,79.0,25.0,70.0,29.0,71.0,30.0,9.0,1,CORNUS SANGUINEA,Valse acacia cv,,,,15.0,1.0,4.0,12.0,64.58333333333333,10.11907958984375,0.37541676672660856
51449,5462,30.4,199.0,52.4,71.59,16.0,7.0,Limbeek-Noord,411,0.772159203090703,4.7,0.78,6.5,79.0,25.0,70.0,29.0,71.0,30.0,9.0,1,CYMBALARIA MURALIS,Haagbeuk,,,,10.5,3.0,6.0,18.0,64.58333333333333,10.11907958984375,0.4438276934647638
51449,5463,30.4,199.0,52.4,71.59,16.0,7.0,Limbeek-Noord,411,0.6751126217814223,4.7,0.78,6.5,79.0,25.0,70.0,29.0,71.0,30.0,9.0,1,,Haagbeuk,,,,10.5,,1.0,2.0,64.58333333333333,10.11907958984375,0.04693305923710578
51449,5464,30.4,199.0,52.4,71.59,16.0,7.0,Limbeek-Noord,411,0.5479323303601424,4.7,0.78,6.5,79.0,25.0,70.0,29.0,71.0,30.0,9.0,1,,Zelkova cv,,,,7.5,,2.0,5.0,64.58333333333333,10.11907958984375,0.005748407658914254
51449,5465,30.4,199.0,52.4,71.59,16.0,7.0,Limbeek-Noord,411,0.5395584237142669,4.7,0.78,6.5,79.0,25.0,70.0,29.0,71.0,30.0,9.0,1,,Sierpeer cv,,,,7.5,,2.0,2.0,64.58333333333333,10.11907958984375,0.010412453585049896
51449,5466,29.9,226.0,38.29,66.9,22.8,8.0,Hemelrijken,412,0.7294443994849701,5.0,0.78,6.5,83.0,32.0,66.0,47.0,76.0,40.0,9.0,1,,Sierpeer cv,,,,7.5,,2.0,4.0,,,0.13278607274396334
51449,5467,29.9,226.0,38.29,66.9,22.8,8.0,Hemelrijken,412,0.49974177604758674,5.0,0.78,6.5,83.0,32.0,66.0,47.0,76.0,40.0,9.0,1,,Rode esdoorn cv,,,,10.5,,1.0,1.0,64.58333333333333,10.11907958984375,0.13449034716283648
51449,5468,29.9,226.0,38.29,66.9,22.8,8.0,Hemelrijken,412,0.5526103535194961,5.0,0.78,6.5,83.0,32.0,66.0,47.0,76.0,40.0,9.0,1,,Krimlinde,,,,13.5,,1.0,1.0,64.58333333333333,10.11907958984375,0.30642027987306747
51449,5469,29.9,226.0,38.29,66.9,22.8,8.0,Hemelrijken,412,0.5966948760634543,5.0,0.78,6.5,83.0,32.0,66.0,47.0,76.0,40.0,9.0,1,,Zuilhaagbeuk,,,,7.5,,1.0,1.0,64.58333333333333,10.11907958984375,0.3078503635669067
51449,5470,29.9,226.0,38.29,66.9,22.8,8.0,Hemelrijken,412,0.8051952938168131,5.0,0.78,6.5,83.0,32.0,66.0,47.0,76.0,40.0,9.0,1,,Noorse esdoorn cv,,,,12.0,,4.0,6.0,64.58333333333333,10.11907958984375,0.053770200724206296
51449,5471,29.9,226.0,38.29,66.9,22.8,8.0,Hemelrijken,412,0.5482242275093376,5.0,0.78,6.5,83.0,32.0,66.0,47.0,76.0,40.0,9.0,1,,Zoete kers cv,,,,10.5,,6.0,12.0,64.58333333333333,10.11907958984375,0.07079512697502469
51449,5472,29.9,226.0,38.29,66.9,22.8,8.0,Hemelrijken,412,0.7643049960853857,5.0,0.78,6.5,83.0,32.0,66.0,47.0,76.0,40.0,9.0,1,,Trompetboom bolvorm,,,,7.5,,4.0,7.0,64.58333333333333,10.11907958984375,0.020837882523567382
51449,5473,35.1,247.0,28.8,72.7,31.6,14.0,Gildebuurt,413,0.6343747893881186,5.0,0.67,6.5,85.0,32.0,66.0,47.0,76.0,40.0,9.0,1,,Noorse esdoorn cv,,,,9.0,,1.0,2.0,64.58333333333333,10.11907958984375,0.005315801196980805
51449,5474,35.1,247.0,28.8,72.7,31.6,14.0,Gildebuurt,413,0.5329471111938292,5.0,0.67,6.5,85.0,32.0,66.0,47.0,76.0,40.0,9.0,1,,Noorse esdoorn cv,,,,7.5,,1.0,2.0,64.58333333333333,10.11907958984375,0.0011306904036114107
51449,5475,35.1,247.0,28.8,72.7,31.6,14.0,Gildebuurt,413,0.7810473738430995,5.0,0.67,6.5,85.0,32.0,66.0,47.0,76.0,40.0,9.0,1,,Pluimes,,,,7.5,,3.0,6.0,64.58333333333333,10.11907958984375,0.21107535164123606
51449,5476,35.1,247.0,28.8,72.7,31.6,14.0,Gildebuurt,413,0.566221436621529,5.0,0.67,6.5,85.0,32.0,66.0,47.0,76.0,40.0,9.0,1,,Zoete kers cv,,,,10.5,,2.0,7.0,64.58333333333333,10.11907958984375,0.0534251826826392
51449,5477,35.1,247.0,28.8,72.7,31.6,14.0,Gildebuurt,413,0.8574004749246856,5.0,0.67,6.5,85.0,32.0,66.0,47.0,76.0,40.0,9.0,1,,Zomereik,,,,13.5,,5.0,22.0,,,0.48050385044079374
51449,5478,44.9,257.0,69.59,79.9,17.6,2.0,Woenselse Watermolen,414,0.4645493664977437,5.4,0.74,7.2,56.0,27.0,50.0,12.0,64.0,18.0,12.0,1,,Sierpeer cv,,,,10.5,,1.0,1.0,64.58333333333333,10.11907958984375,0.07338238715576456
51449,5479,44.9,257.0,69.59,79.9,17.6,2.0,Woenselse Watermolen,414,0.5737194498552813,5.4,0.74,7.2,56.0,27.0,50.0,12.0,64.0,18.0,12.0,1,,Smalbladige es cv,,,,13.5,,2.0,21.0,64.58333333333333,10.11907958984375,0.2719439820132628
51449,5480,44.9,257.0,69.59,79.9,17.6,2.0,Woenselse Watermolen,414,0.595174319661307,5.4,0.74,7.2,56.0,27.0,50.0,12.0,64.0,18.0,12.0,1,,,,,,,,,,64.58333333333333,10.11907958984375,0.0
51449,5481,44.9,257.0,69.59,79.9,17.6,2.0,Woenselse Watermolen,414,0.6480857562436216,5.4,0.74,7.2,56.0,27.0,50.0,12.0,64.0,18.0,12.0,1,,Dubbelbloemige paardenkastanje,,,,10.5,,2.0,12.0,64.58333333333333,10.11907958984375,0.03744098803110357
51449,5482,44.9,257.0,69.59,79.9,17.6,2.0,Woenselse Watermolen,414,0.5800465574163959,5.4,0.74,7.2,56.0,27.0,50.0,12.0,64.0,18.0,12.0,1,SILENE VULGARIS,Moeraseik,,,,21.0,1.0,2.0,28.0,64.58333333333333,10.11907958984375,0.3081540457274109
51449,5483,24.0,111.0,64.5,79.4,2.6,3.0,TU-terrein,115,0.5319529922082367,,0.89,,5.0,,,,,,,1,,Moeraseik,,,,13.5,,1.0,1.0,64.58333333333333,10.11907958984375,0.43136104677886344
51449,5484,24.0,111.0,64.5,79.4,2.6,3.0,TU-terrein,115,0.5301080535919245,,0.89,,5.0,,,,,,,1,SONCHUS ASPER,,,,,,2.0,,,64.58333333333333,10.11907958984375,0.27194494944848036
51449,5485,24.0,111.0,64.5,79.4,2.6,3.0,TU-terrein,115,0.5154705656330125,,0.89,,5.0,,,,,,,1,ARDEA CINEREA,,,,,,2.0,,,64.58333333333333,10.11907958984375,0.20653459038374963
51449,5486,24.0,111.0,64.5,79.4,2.6,3.0,TU-terrein,115,0.4685025690822783,,0.89,,5.0,,,,,,,1,OENOTHERA BIENNIS,,,,,,2.0,,,64.58333333333333,10.11907958984375,0.23618306056069724
51449,5487,24.0,111.0,64.5,79.4,2.6,3.0,TU-terrein,115,0.39066293885510656,,0.89,,5.0,,,,,,,1,URTICA DIOICA,,,,,,1.0,,,,,0.17997155827497294
51449,5488,24.0,111.0,64.5,79.4,2.6,3.0,TU-terrein,115,0.47574626578613466,,0.89,,5.0,,,,,,,1,,,,,,,,,,64.58333333333333,10.11907958984375,0.17968082011317585
51449,5489,24.0,111.0,64.5,79.4,2.6,3.0,TU-terrein,115,0.4538225413514603,,0.89,,5.0,,,,,,,1,,,,,,,,,,64.58333333333333,10.11907958984375,0.07482416301921604
51449,5490,24.0,111.0,64.5,79.4,2.6,3.0,TU-terrein,115,0.8653048625415488,,0.89,,5.0,,,,,,,1,,,,,,,,,,64.58333333333333,10.11907958984375,0.0
51449,5491,24.0,111.0,64.5,79.4,2.6,3.0,TU-terrein,115,0.43030650020838285,,0.89,,5.0,,,,,,,1,,,,,,,,,,64.58333333333333,10.11907958984375,0.0
51449,5492,24.0,111.0,64.5,79.4,2.6,3.0,TU-terrein,115,0.6112499334426715,,0.89,,5.0,,,,,,,1,,,,,,,,,,64.58333333333333,10.11907958984375,0.0
51449,5493,24.0,111.0,64.5,79.4,2.6,3.0,TU-terrein,115,0.17240965631483,,0.89,,5.0,,,,,,,1,,,,,,,,,,64.58333333333333,10.11907958984375,0.0
51449,5494,24.0,111.0,64.5,79.4,2.6,3.0,TU-terrein,115,0.31635458934983723,,0.89,,5.0,,,,,,,1,,,,,,,,,,64.58333333333333,10.11907958984375,0.0
51449,5495,24.0,111.0,64.5,79.4,2.6,3.0,TU-terrein,115,0.8728950799907131,,0.89,,5.0,,,,,,,1,,,,,,,,,,64.58333333333333,10.11907958984375,0.0
51449,5496,24.0,111.0,64.5,79.4,2.6,3.0,TU-terrein,115,0.6376343052594512,,0.89,,5.0,,,,,,,1,,,,,,,,,,64.58333333333333,10.11907958984375,0.034243094280490896
51449,5497,150.19,923.0,73.3,78.7,6.7,,Karpen,336,0.6942966524686794,6.5,0.39,8.1,4.0,23.0,53.0,10.0,66.0,19.0,4.0,0,,,,,,,,,,64.58333333333333,10.11907958984375,0.29312691526528956
51449,5498,150.19,923.0,73.3,78.7,6.7,,Karpen,336,0.7491420678802044,6.5,0.39,8.1,4.0,23.0,53.0,10.0,66.0,19.0,4.0,0,,Hollandse iep,,,,16.5,,10.0,17.0,,,0.7848695328309405
51449,5499,150.19,923.0,73.3,78.7,6.7,,Karpen,336,0.3234926439301283,6.5,0.39,8.1,4.0,23.0,53.0,10.0,66.0,19.0,4.0,0,,Veldesdoorn,,,,10.5,,7.0,32.0,64.58333333333333,10.11907958984375,0.95
51449,5500,150.19,923.0,73.3,78.7,6.7,,Karpen,336,0.26880493788896304,6.5,0.39,8.1,4.0,23.0,53.0,10.0,66.0,19.0,4.0,0,,,,,,,,,,63.916666666666664,9.986414591471354,0.9381990038908605
51449,5501,150.19,923.0,73.3,78.7,6.7,,Karpen,336,0.33822697304258137,6.5,0.39,8.1,4.0,23.0,53.0,10.0,66.0,19.0,4.0,0,,,,,,,,,,63.916666666666664,9.986414591471354,0.8501340672232852
51449,5502,150.19,923.0,73.3,78.7,6.7,,Karpen,336,0.4738830783983382,6.5,0.39,8.1,4.0,23.0,53.0,10.0,66.0,19.0,4.0,0,,Beuk,,,,16.5,,4.0,5.0,63.916666666666664,9.986414591471354,0.95
51449,5503,150.19,923.0,73.3,78.7,6.7,,Karpen,336,0.1970093401480156,6.5,0.39,8.1,4.0,23.0,53.0,10.0,66.0,19.0,4.0,0,,Amberboom,,,,21.0,,1.0,2.0,63.916666666666664,9.986414591471354,0.7882455939029867
51449,5504,150.19,923.0,73.3,78.7,6.7,,Karpen,336,0.48711556864200295,6.5,0.39,8.1,4.0,23.0,53.0,10.0,66.0,19.0,4.0,0,,,,,,,,,,63.916666666666664,9.986414591471354,0.23559023710120722
51449,5505,150.19,923.0,73.3,78.7,6.7,,Karpen,336,0.1789399658268217,6.5,0.39,8.1,4.0,23.0,53.0,10.0,66.0,19.0,4.0,0,,Gewone esdoorn cv,,,,13.5,,1.0,1.0,63.916666666666664,9.986414591471354,0.08897097974852038
51449,5506,150.19,923.0,73.3,78.7,6.7,,Karpen,336,0.25341685315232715,6.5,0.39,8.1,4.0,23.0,53.0,10.0,66.0,19.0,4.0,0,,,,,,,,,,63.916666666666664,9.986414591471354,0.2724074917269658
51449,5507,150.19,923.0,73.3,78.7,6.7,,Karpen,336,0.26958531897682175,6.5,0.39,8.1,4.0,23.0,53.0,10.0,66.0,19.0,4.0,0,,,,,,,,,,63.916666666666664,9.986414591471354,0.6796357644770598
51449,5508,150.19,923.0,73.3,78.7,6.7,,Karpen,336,0.26862197360943624,6.5,0.39,8.1,4.0,23.0,53.0,10.0,66.0,19.0,4.0,0,,,,,,,,,,63.916666666666664,9.986414591471354,0.95
51449,5509,150.19,923.0,73.3,78.7,6.7,,Karpen,336,0.2128099444751349,6.5,0.39,8.1,4.0,23.0,53.0,10.0,66.0,19.0,4.0,0,SAMBUCUS RACEMOSA,,,,,,1.0,,,63.916666666666664,9.986414591471354,0.95
51449,5510,39.29,245.0,30.7,63.8,27.0,8.0,'t Hofke,335,0.24331626309625745,6.3,0.61,7.5,20.0,22.0,45.0,11.0,58.0,9.0,6.0,0,,Zomereik,,,,21.0,,1.0,2.0,63.916666666666664,9.986414591471354,0.95
51449,5511,39.29,245.0,30.7,63.8,27.0,8.0,'t Hofke,335,0.20601661977974287,6.3,0.61,7.5,20.0,22.0,45.0,11.0,58.0,9.0,6.0,0,DATURA STRAMONIUM,Zomereik,,,,16.5,2.0,2.0,15.0,63.916666666666664,9.986414591471354,0.95
51449,5512,39.29,245.0,30.7,63.8,27.0,8.0,'t Hofke,335,0.19136696310249146,6.3,0.61,7.5,20.0,22.0,45.0,11.0,58.0,9.0,6.0,0,DATURA STRAMONIUM,Zomereik,,,,21.0,4.0,1.0,7.0,63.916666666666664,9.986414591471354,0.95
51449,5513,39.29,245.0,30.7,63.8,27.0,8.0,'t Hofke,335,0.42259153651350745,6.3,0.61,7.5,20.0,22.0,45.0,11.0,58.0,9.0,6.0,0,EUONYMUS EUROPAEUS,Beuk,,,,10.5,1.0,3.0,14.0,63.916666666666664,9.986414591471354,0.95
51449,5514,39.29,245.0,30.7,63.8,27.0,8.0,'t Hofke,335,0.40514111874150377,6.3,0.61,7.5,20.0,22.0,45.0,11.0,58.0,9.0,6.0,0,CORYDALIS SOLIDA,Beuk,,,,10.5,1.0,1.0,9.0,63.916666666666664,9.986414591471354,0.8695857207677535
51449,5515,39.29,245.0,30.7,63.8,27.0,8.0,'t Hofke,335,0.3187495591761454,6.3,0.61,7.5,20.0,22.0,45.0,11.0,58.0,9.0,6.0,0,ALLIARIA PETIOLATA,Beuk,,,,10.5,1.0,2.0,13.0,63.916666666666664,9.986414591471354,0.7130263684436674
51449,5516,39.29,245.0,30.7,63.8,27.0,8.0,'t Hofke,335,0.5207601670423019,6.3,0.61,7.5,20.0,22.0,45.0,11.0,58.0,9.0,6.0,0,PRUNUS SPINOSA,Beuk,,,,5.25,1.0,1.0,4.0,63.916666666666664,9.986414591471354,0.18483466250035643
51449,5517,39.29,245.0,30.7,63.8,27.0,8.0,'t Hofke,335,0.8412383325497393,6.3,0.61,7.5,20.0,22.0,45.0,11.0,58.0,9.0,6.0,0,,Valse christusdoorn cv,,,,10.5,,5.0,16.0,63.916666666666664,9.986414591471354,0.06178476236360098
51449,5518,39.29,245.0,30.7,63.8,27.0,8.0,'t Hofke,335,0.6954686466734309,6.3,0.61,7.5,20.0,22.0,45.0,11.0,58.0,9.0,6.0,0,GERANIUM ROBERTIANUM,Zwarte linde cv,,,,10.5,1.0,2.0,5.0,63.916666666666664,9.986414591471354,0.22574845689419903
51449,5519,39.29,245.0,30.7,63.8,27.0,8.0,'t Hofke,335,0.44803220587630027,6.3,0.61,7.5,20.0,22.0,45.0,11.0,58.0,9.0,6.0,0,,,,,,,,,,63.916666666666664,9.986414591471354,0.11506305021577608
51449,5520,39.29,245.0,30.7,63.8,27.0,8.0,'t Hofke,335,0.8174198545250381,6.3,0.61,7.5,20.0,22.0,45.0,11.0,58.0,9.0,6.0,0,,Noorse esdoorn cv,,,,5.25,,4.0,16.0,63.916666666666664,9.986414591471354,0.21600889943037277
51449,5521,39.29,245.0,30.7,63.8,27.0,8.0,'t Hofke,335,0.5334416203286938,6.3,0.61,7.5,20.0,22.0,45.0,11.0,58.0,9.0,6.0,0,VINCA MINOR,Zuilhaagbeuk,,,,7.5,1.0,3.0,9.0,63.916666666666664,9.986414591471354,0.24497325056078426
51449,5522,39.29,245.0,30.7,63.8,27.0,8.0,'t Hofke,335,0.3901342047555407,6.3,0.61,7.5,20.0,22.0,45.0,11.0,58.0,9.0,6.0,0,,Zuilhaagbeuk,,,,7.5,,2.0,5.0,63.916666666666664,9.986414591471354,0.046511160073786105
51449,5523,39.29,245.0,30.7,63.8,27.0,8.0,'t Hofke,335,0.5163946203737952,6.3,0.61,7.5,20.0,22.0,45.0,11.0,58.0,9.0,6.0,0,,Gewone esdoorn cv,,,,7.5,,1.0,10.0,63.916666666666664,9.986414591471354,0.24495444829851365
51449,5524,39.29,245.0,30.7,63.8,27.0,8.0,'t Hofke,335,0.5098962884164109,6.3,0.61,7.5,20.0,22.0,45.0,11.0,58.0,9.0,6.0,0,FAGOPYRUM ESCULENTUM,Noorse esdoorn cv,,,,7.5,1.0,1.0,8.0,63.916666666666664,9.986414591471354,0.2097774485976156
51449,5525,39.29,245.0,30.7,63.8,27.0,8.0,'t Hofke,335,0.39300197644198415,6.3,0.61,7.5,20.0,22.0,45.0,11.0,58.0,9.0,6.0,0,,Berk,,,,9.0,,3.0,4.0,63.916666666666664,9.986414591471354,0.42772403378822704
51449,5526,39.29,245.0,30.7,63.8,27.0,8.0,'t Hofke,335,0.26734949821931037,6.3,0.61,7.5,20.0,22.0,45.0,11.0,58.0,9.0,6.0,0,,Schietwilg cv,,,,3.0,,4.0,14.0,63.916666666666664,9.986414591471354,0.7801920777256853
51449,5527,39.29,245.0,30.7,63.8,27.0,8.0,'t Hofke,335,0.09156122856369234,6.3,0.61,7.5,20.0,22.0,45.0,11.0,58.0,9.0,6.0,0,,,,,,,,,,63.916666666666664,9.986414591471354,0.95
51449,5528,39.29,245.0,30.7,63.8,27.0,8.0,'t Hofke,335,0.07140722155485388,6.3,0.61,7.5,20.0,22.0,45.0,11.0,58.0,9.0,6.0,0,,,,,,,,,,63.916666666666664,9.986414591471354,0.8734235772413019
51449,5529,39.29,245.0,30.7,63.8,27.0,8.0,'t Hofke,335,0.13533468516418012,6.3,0.61,7.5,20.0,22.0,45.0,11.0,58.0,9.0,6.0,0,,Beuk,,,,13.5,,1.0,1.0,63.916666666666664,9.986414591471354,0.3941994793647976
51449,5530,39.29,245.0,30.7,63.8,27.0,8.0,'t Hofke,335,0.0684072045841971,6.3,0.61,7.5,20.0,22.0,45.0,11.0,58.0,9.0,6.0,0,MECONEMA MERIDIONALE,Zomereik,,,,16.5,1.0,2.0,10.0,63.916666666666664,9.986414591471354,0.5438964259645893
51449,5531,39.29,245.0,30.7,63.8,27.0,8.0,'t Hofke,335,0.061105517542633644,6.3,0.61,7.5,20.0,22.0,45.0,11.0,58.0,9.0,6.0,0,LYSIMACHIA VULGARIS,Zomereik,,,,16.5,1.0,1.0,1.0,63.916666666666664,9.986414591471354,0.95
51449,5532,39.29,245.0,30.7,63.8,27.0,8.0,'t Hofke,335,0.00025978362821919555,6.3,0.61,7.5,20.0,22.0,45.0,11.0,58.0,9.0,6.0,0,,,,,,,,,,63.916666666666664,9.986414591471354,0.95
